"time","survival","n_risk","n_event","lower_CI","upper_CI"
0,1.00000,1239,7,0.990185575789238,0.998532505880689
0.0054757015742642,0.994350282485876,1232,0,0.990185575789238,0.998532505880689
0.0219028062970568,0.994350282485876,1231,0,0.990185575789238,0.998532505880689
0.0246406570841889,0.993541867622066,1230,1,0.98909116190338,0.998012600596234
0.0301163586584531,0.993541867622066,1228,0,0.98909116190338,0.998012600596234
0.0438056125941136,0.993541867622066,1227,0,0.98909116190338,0.998012600596234
0.0465434633812457,0.993541867622066,1226,0,0.98909116190338,0.998012600596234
0.0492813141683778,0.993541867622066,1225,0,0.98909116190338,0.998012600596234
0.0793976728268309,0.993541867622066,1224,0,0.98909116190338,0.998012600596234
0.0876112251882272,0.993541867622066,1223,0,0.98909116190338,0.998012600596234
0.0903490759753593,0.993541867622066,1222,0,0.98909116190338,0.998012600596234
0.0930869267624914,0.992728156018772,1221,1,0.988005846379631,0.997473036585413
0.10403832991102,0.992728156018772,1220,0,0.988005846379631,0.997473036585413
0.106776180698152,0.992728156018772,1219,0,0.988005846379631,0.997473036585413
0.109514031485284,0.992728156018772,1217,0,0.988005846379631,0.997473036585413
0.112251882272416,0.992728156018772,1216,0,0.988005846379631,0.997473036585413
0.120465434633812,0.992728156018772,1215,0,0.988005846379631,0.997473036585413
0.123203285420945,0.992728156018772,1214,0,0.988005846379631,0.997473036585413
0.139630390143737,0.992728156018772,1212,0,0.988005846379631,0.997473036585413
0.145106091718001,0.992728156018772,1211,0,0.988005846379631,0.997473036585413
0.161533196440794,0.992728156018772,1209,0,0.988005846379631,0.997473036585413
0.164271047227926,0.992728156018772,1208,0,0.988005846379631,0.997473036585413
0.167008898015058,0.992728156018772,1207,0,0.988005846379631,0.997473036585413
0.186173853524983,0.992728156018772,1206,0,0.988005846379631,0.997473036585413
0.194387405886379,0.991903630972245,1204,1,0.986918305523461,0.996914139325927
0.197125256673511,0.991903630972245,1203,0,0.986918305523461,0.996914139325927
0.199863107460643,0.991903630972245,1202,0,0.986918305523461,0.996914139325927
0.205338809034908,0.991903630972245,1201,0,0.986918305523461,0.996914139325927
0.216290212183436,0.991903630972245,1198,0,0.986918305523461,0.996914139325927
0.219028062970568,0.991074972968091,1197,1,0.985837871496323,0.996339895679657
0.2217659137577,0.991074972968091,1193,0,0.985837871496323,0.996339895679657
0.224503764544832,0.991074972968091,1192,0,0.985837871496323,0.996339895679657
0.232717316906229,0.991074972968091,1191,0,0.985837871496323,0.996339895679657
0.238193018480493,0.991074972968091,1190,0,0.985837871496323,0.996339895679657
0.251882272416153,0.991074972968091,1189,0,0.985837871496323,0.996339895679657
0.254620123203285,0.991074972968091,1187,0,0.985837871496323,0.996339895679657
0.26009582477755,0.991074972968091,1186,0,0.985837871496323,0.996339895679657
0.271047227926078,0.991074972968091,1185,0,0.985837871496323,0.996339895679657
0.27378507871321,0.991074972968091,1184,0,0.985837871496323,0.996339895679657
0.276522929500342,0.990237208832023,1183,1,0.98475515683342,0.995749778968975
0.281998631074606,0.990237208832023,1181,0,0.98475515683342,0.995749778968975
0.284736481861739,0.990237208832023,1180,0,0.98475515683342,0.995749778968975
0.290212183436003,0.990237208832023,1179,0,0.98475515683342,0.995749778968975
0.292950034223135,0.990237208832023,1178,0,0.98475515683342,0.995749778968975
0.295687885010267,0.990237208832023,1177,0,0.98475515683342,0.995749778968975
0.309377138945927,0.989395170389139,1176,1,0.983676767566531,0.995146815971888
0.31211498973306,0.989395170389139,1175,0,0.983676767566531,0.995146815971888
0.331279945242984,0.989395170389139,1174,0,0.983676767566531,0.995146815971888
0.334017796030116,0.989395170389139,1172,0,0.983676767566531,0.995146815971888
