"time","survival","n_risk","n_event","lower_CI","upper_CI","Sex"
6.38466803559206,0.913943764219694,162,0,0.888101116691849,0.940538400928384,"sex.=F"
6.38740588637919,0.913943764219694,161,0,0.888101116691849,0.940538400928384,"sex.=F"
6.39014373716632,0.913943764219694,159,0,0.888101116691849,0.940538400928384,"sex.=F"
6.40930869267625,0.913943764219694,157,0,0.888101116691849,0.940538400928384,"sex.=F"
6.42299794661191,0.913943764219694,156,0,0.888101116691849,0.940538400928384,"sex.=F"
6.42847364818617,0.913943764219694,155,0,0.888101116691849,0.940538400928384,"sex.=F"
6.43394934976044,0.913943764219694,153,0,0.888101116691849,0.940538400928384,"sex.=F"
6.45859000684463,0.907930976297196,152,1,0.879806823997114,0.936954153157016,"sex.=F"
6.46680355920602,0.907930976297196,151,0,0.879806823997114,0.936954153157016,"sex.=F"
6.48596851471595,0.907930976297196,149,0,0.879806823997114,0.936954153157016,"sex.=F"
6.50239561943874,0.907930976297196,147,0,0.879806823997114,0.936954153157016,"sex.=F"
6.507871321013,0.907930976297196,146,0,0.879806823997114,0.936954153157016,"sex.=F"
6.52156057494867,0.907930976297196,145,0,0.879806823997114,0.936954153157016,"sex.=F"
6.59548254620123,0.907930976297196,144,0,0.879806823997114,0.936954153157016,"sex.=F"
6.61738535249829,0.907930976297196,143,0,0.879806823997114,0.936954153157016,"sex.=F"
6.62559890485969,0.907930976297196,142,0,0.879806823997114,0.936954153157016,"sex.=F"
6.65571526351814,0.907930976297196,141,0,0.879806823997114,0.936954153157016,"sex.=F"
6.6611909650924,0.907930976297196,140,0,0.879806823997114,0.936954153157016,"sex.=F"
6.68035592060233,0.907930976297196,139,0,0.879806823997114,0.936954153157016,"sex.=F"
6.69952087611225,0.907930976297196,138,0,0.879806823997114,0.936954153157016,"sex.=F"
6.70225872689938,0.907930976297196,137,0,0.879806823997114,0.936954153157016,"sex.=F"
6.72142368240931,0.907930976297196,136,0,0.879806823997114,0.936954153157016,"sex.=F"
6.72689938398357,0.907930976297196,135,0,0.879806823997114,0.936954153157016,"sex.=F"
6.73237508555784,0.907930976297196,134,0,0.879806823997114,0.936954153157016,"sex.=F"
6.7378507871321,0.907930976297196,132,0,0.879806823997114,0.936954153157016,"sex.=F"
6.74880219028063,0.907930976297196,131,0,0.879806823997114,0.936954153157016,"sex.=F"
6.75154004106776,0.907930976297196,130,0,0.879806823997114,0.936954153157016,"sex.=F"
6.75427789185489,0.907930976297196,128,0,0.879806823997114,0.936954153157016,"sex.=F"
6.76796714579055,0.907930976297196,127,0,0.879806823997114,0.936954153157016,"sex.=F"
6.77891854893908,0.907930976297196,126,0,0.879806823997114,0.936954153157016,"sex.=F"
6.78439425051335,0.900667528486819,125,1,0.869529053461193,0.932921095208418,"sex.=F"
6.8062970568104,0.900667528486819,124,0,0.869529053461193,0.932921095208418,"sex.=F"
6.8227241615332,0.900667528486819,123,0,0.869529053461193,0.932921095208418,"sex.=F"
6.83093771389459,0.900667528486819,122,0,0.869529053461193,0.932921095208418,"sex.=F"
6.83641341546886,0.900667528486819,121,0,0.869529053461193,0.932921095208418,"sex.=F"
6.87200547570157,0.900667528486819,120,0,0.869529053461193,0.932921095208418,"sex.=F"
6.87474332648871,0.900667528486819,119,0,0.869529053461193,0.932921095208418,"sex.=F"
6.91307323750856,0.900667528486819,118,0,0.869529053461193,0.932921095208418,"sex.=F"
6.93223819301848,0.900667528486819,117,0,0.869529053461193,0.932921095208418,"sex.=F"
6.94866529774127,0.900667528486819,116,0,0.869529053461193,0.932921095208418,"sex.=F"
6.96509240246407,0.900667528486819,115,0,0.869529053461193,0.932921095208418,"sex.=F"
7.00068446269678,0.900667528486819,114,0,0.869529053461193,0.932921095208418,"sex.=F"
7.02532511978097,0.900667528486819,112,0,0.869529053461193,0.932921095208418,"sex.=F"
7.0280629705681,0.900667528486819,111,0,0.869529053461193,0.932921095208418,"sex.=F"
7.03353867214237,0.900667528486819,109,0,0.869529053461193,0.932921095208418,"sex.=F"
7.03901437371663,0.900667528486819,108,0,0.869529053461193,0.932921095208418,"sex.=F"
7.08008213552361,0.900667528486819,106,0,0.869529053461193,0.932921095208418,"sex.=F"
7.11567419575633,0.900667528486819,105,0,0.869529053461193,0.932921095208418,"sex.=F"
7.13757700205339,0.900667528486819,103,0,0.869529053461193,0.932921095208418,"sex.=F"
7.20876112251882,0.900667528486819,102,0,0.869529053461193,0.932921095208418,"sex.=F"
7.23613963039014,0.900667528486819,101,0,0.869529053461193,0.932921095208418,"sex.=F"
7.26351813826146,0.900667528486819,100,0,0.869529053461193,0.932921095208418,"sex.=F"
7.2662559890486,0.900667528486819,99,0,0.869529053461193,0.932921095208418,"sex.=F"
7.30458590006845,0.900667528486819,98,0,0.869529053461193,0.932921095208418,"sex.=F"
7.30732375085558,0.900667528486819,97,0,0.869529053461193,0.932921095208418,"sex.=F"
7.35934291581109,0.900667528486819,96,0,0.869529053461193,0.932921095208418,"sex.=F"
7.37029431895962,0.900667528486819,95,0,0.869529053461193,0.932921095208418,"sex.=F"
7.38945927446954,0.900667528486819,94,0,0.869529053461193,0.932921095208418,"sex.=F"
7.40862422997947,0.900667528486819,93,0,0.869529053461193,0.932921095208418,"sex.=F"
7.42231348391513,0.900667528486819,92,0,0.869529053461193,0.932921095208418,"sex.=F"
7.43052703627652,0.900667528486819,90,0,0.869529053461193,0.932921095208418,"sex.=F"
7.44969199178645,0.900667528486819,89,0,0.869529053461193,0.932921095208418,"sex.=F"
7.46064339493498,0.900667528486819,87,0,0.869529053461193,0.932921095208418,"sex.=F"
7.46338124572211,0.900667528486819,86,0,0.869529053461193,0.932921095208418,"sex.=F"
7.49897330595483,0.900667528486819,85,0,0.869529053461193,0.932921095208418,"sex.=F"
7.51813826146475,0.900667528486819,83,0,0.869529053461193,0.932921095208418,"sex.=F"
7.55099247091034,0.900667528486819,82,0,0.869529053461193,0.932921095208418,"sex.=F"
7.55920602327173,0.900667528486819,81,0,0.869529053461193,0.932921095208418,"sex.=F"
7.57289527720739,0.900667528486819,80,0,0.869529053461193,0.932921095208418,"sex.=F"
7.57563312799452,0.900667528486819,79,0,0.869529053461193,0.932921095208418,"sex.=F"
7.58932238193018,0.900667528486819,78,0,0.869529053461193,0.932921095208418,"sex.=F"
7.63586584531143,0.900667528486819,77,0,0.869529053461193,0.932921095208418,"sex.=F"
7.63860369609856,0.900667528486819,76,0,0.869529053461193,0.932921095208418,"sex.=F"
7.64955509924709,0.900667528486819,75,0,0.869529053461193,0.932921095208418,"sex.=F"
7.65776865160849,0.900667528486819,74,0,0.869529053461193,0.932921095208418,"sex.=F"
7.67419575633128,0.900667528486819,73,0,0.869529053461193,0.932921095208418,"sex.=F"
7.67693360711841,0.900667528486819,72,0,0.869529053461193,0.932921095208418,"sex.=F"
7.7015742642026,0.900667528486819,71,0,0.869529053461193,0.932921095208418,"sex.=F"
7.70704996577687,0.900667528486819,70,0,0.869529053461193,0.932921095208418,"sex.=F"
7.709787816564,0.900667528486819,69,0,0.869529053461193,0.932921095208418,"sex.=F"
7.74811772758385,0.900667528486819,68,0,0.869529053461193,0.932921095208418,"sex.=F"
7.77549623545517,0.900667528486819,67,0,0.869529053461193,0.932921095208418,"sex.=F"
7.7782340862423,0.900667528486819,66,0,0.869529053461193,0.932921095208418,"sex.=F"
7.7864476386037,0.900667528486819,65,0,0.869529053461193,0.932921095208418,"sex.=F"
